Date,forecast,Platinum_spot_price,resid
2006-04-01,1076.117199148558,1105.05263157894,-28.93543243038198
2006-05-01,1196.645515011823,1264.04545454545,-67.39993953362705
2006-06-01,1227.3577676967502,1192.72727272727,34.630494969480196
2006-07-01,1205.5069066878227,1231.94736842105,-26.440461733227266
2006-08-01,1240.7386560579257,1236.73913043478,3.9995256231457006
2006-09-01,1202.8495158487544,1183.3,19.54951584875448
2006-10-01,1118.866850302909,1085.31818181818,33.54866848472898
2006-11-01,1119.1702763640637,1187.1,-67.92972363593617
2006-12-01,1173.5443488960145,1124.78947368421,48.754875211804574
2007-01-01,1141.4051876220306,1151.81818181818,-10.412994196149384
2007-02-01,1191.1552655906612,1207.05263157894,-15.897365988278807
2007-03-01,1229.226458318867,1222.77272727272,6.453731046146913
2007-04-01,1246.950892621519,1280.9,-33.94910737848113
2007-05-01,1295.754856520801,1306.5,-10.745143479198987
2007-06-01,1328.2094056451422,1289.14285714285,39.06654850229211
2007-07-01,1309.577940729402,1307.38095238095,2.196988348451896
2007-08-01,1322.9372271655764,1267.30434782608,55.63287933949641
2007-09-01,1319.5106867884615,1313.0,6.5106867884614985
2007-10-01,1383.9446006031144,1413.86956521739,-29.924964614275495
2007-11-01,1459.9880898996632,1449.45,10.538089899663191
2007-12-01,1517.4977544094368,1492.10526315789,25.392491251546744
2008-01-01,1573.3234446510642,1588.31818181818,-14.994737167115773
2008-02-01,1819.7140380221128,2002.55,-182.8359619778871
2008-03-01,2081.0480313839585,2043.65,37.39803138395837
2008-04-01,2011.2458886651825,1991.31818181818,19.927706847002582
2008-05-01,2029.6141810264376,2053.57142857142,-23.957247544982238
2008-06-01,2055.09465527803,2042.23809523809,12.856560039940177
2008-07-01,1910.919417382726,1904.68181818181,6.237599200915838
2008-08-01,1662.7047099460735,1492.5238095238,170.18090042227345
2008-09-01,1231.258094714845,1217.42857142857,13.829523286274934
2008-10-01,942.405588005884,917.130434782608,25.275153223276106
2008-11-01,804.1528275563602,841.222222222222,-37.06939466586175
2008-12-01,842.8607869007873,844.428571428571,-1.567784527783715
2009-01-01,915.1055960122762,951.238095238095,-36.13249922581872
2009-02-01,1027.8867284512855,1037.26315789473,-9.376429443444522
2009-03-01,1106.0440839682637,1084.5909090909,21.453174877363836
2009-04-01,1153.2416338888531,1169.57142857142,-16.3297946825669
2009-05-01,1187.3967948824184,1134.45,52.94679488241832
2009-06-01,1175.6064806278432,1220.40909090909,-44.80261028124687
2009-07-01,1203.55058278677,1163.81818181818,39.73240096859013
2009-08-01,1201.8827592634373,1248.23809523809,-46.35533597465269
2009-09-01,1287.5280755586857,1294.71428571428,-7.186210155594381
2009-10-01,1335.3492530843919,1335.86363636363,-0.5143832792380181
2009-11-01,1388.705268282035,1401.26315789473,-12.557889612695135
2009-12-01,1465.2433913960922,1449.14285714285,16.10053425324213
2010-01-01,1524.277281412909,1567.15,-42.872718587091185
2010-02-01,1566.499574752589,1525.52631578947,40.97325896311918
2010-03-01,1572.945486075186,1602.65217391304,-29.706687837854133
2010-04-01,1670.7828050067176,1718.33333333333,-47.55052832661249
2010-05-01,1670.8507830595536,1633.45,37.40078305955353
2010-06-01,1559.7613188155751,1556.77272727272,2.988591542855147
2010-07-01,1547.9719462866246,1530.57142857142,17.400517715204614
2010-08-01,1542.152417922905,1543.81818181818,-1.6657638952749494
2010-09-01,1597.278418033804,1598.57142857142,-1.2930105376160554
2010-10-01,1658.8207727086838,1692.28571428571,-33.46494157702614
2010-11-01,1734.609352167801,1702.35,32.259352167801126
2010-12-01,1719.6724237815185,1715.19047619047,4.481947591048538
2011-01-01,1755.6274452253313,1790.61904761904,-34.99160239370872
2011-02-01,1814.4984409369642,1828.68421052631,-14.185769589345682
2011-03-01,1810.854413731414,1773.26086956521,37.59354416620408
2011-04-01,1760.9919911282702,1804.0,-43.00800887172977
2011-05-01,1797.732747520646,1792.23809523809,5.49465228255599
2011-06-01,1773.2722485508818,1771.45454545454,1.817703096341802
2011-07-01,1752.7148770584781,1766.65,-13.935122941521968
2011-08-01,1775.5042953661946,1810.52173913043,-35.017443764235395
2011-09-01,1743.8185925623145,1745.42857142857,-1.6099788662554602
2011-10-01,1605.2103238891536,1540.85714285714,64.35318103201371
2011-11-01,1551.7509902156887,1607.65,-55.899009784311374
2011-12-01,1533.2155445265225,1462.75,70.46554452652254
2012-01-01,1494.0176053215598,1510.04761904761,-16.03001372605013
2012-02-01,1601.8626659431063,1664.5,-62.63733405689368
2012-03-01,1643.727842595395,1660.04545454545,-16.317611950054925
2012-04-01,1607.994137642947,1590.85,17.144137642947044
2012-05-01,1500.2386168011276,1474.45454545454,25.784071346587552
2012-06-01,1448.208788582018,1450.04761904761,-1.8388304655918546
2012-07-01,1438.7808866190146,1425.85714285714,12.923743761874675
2012-08-01,1451.464019017089,1455.69565217391,-4.23163315682109
2012-09-01,1526.9430912143062,1629.8947368421,-102.95164562779382
2012-10-01,1652.5314921336685,1639.26086956521,13.27062256845852
2012-11-01,1601.7960520058234,1578.85,22.946052005823503
2012-12-01,1578.2219372833765,1585.52631578947,-7.3043785060933715
2013-01-01,1626.8384925940022,1647.90909090909,-21.070598315087864
2013-02-01,1659.3660970936405,1676.94736842105,-17.581271327409468
2013-03-01,1607.75641286677,1586.3,21.45641286677005
2013-04-01,1509.396412458938,1497.22727272727,12.169139731667883
2013-05-01,1473.6839765086124,1478.95454545454,-5.270568945927607
2013-06-01,1449.0079750399375,1431.2,17.807975039937446
2013-07-01,1429.1550049331122,1405.13636363636,24.018641296752094
2013-08-01,1445.773835143746,1496.5,-50.726164856253945
2013-09-01,1496.7854106301418,1454.05,42.735410630141814
2013-10-01,1455.8435203324882,1415.52173913043,40.32178120205822
2013-11-01,1435.6122989441944,1426.31578947368,9.296509470514366
2013-12-01,1417.6470455406716,1358.75,58.89704554067157
2014-01-01,1376.2279105255852,1423.72727272727,-47.49936220168479
2014-02-01,1442.717916681503,1410.47368421052,32.24423247098298
2014-03-01,1434.23060441068,1457.5238095238,-23.293205113120166
2014-04-01,1460.100763722629,1435.38095238095,24.719811341678906
2014-05-01,1442.7464510273646,1461.07142857142,-18.3249775440554
2014-06-01,1465.6028050896427,1457.80952380952,7.793281280122756
2014-07-01,1466.8049208120403,1497.04545454545,-30.24053373340962
2014-08-01,1456.067322697326,1449.90476190476,6.162560792565955
2014-09-01,1370.9869164263605,1362.47619047619,8.510725950170581
2014-10-01,1260.2131056178273,1263.60869565217,-3.3955900343426038
2014-11-01,1240.8596760889286,1213.0,27.85967608892861
2014-12-01,1195.3478942651136,1222.47619047619,-27.128296211076304
2015-01-01,1228.0838506403945,1247.38095238095,-19.29710174055549
2015-02-01,1228.3147470185859,1200.78947368421,27.525273334375925
2015-03-01,1178.4887302604984,1140.0,38.488730260498414
2015-04-01,1124.9875526976816,1154.33333333333,-29.345780635648453
2015-05-01,1141.811825855054,1143.25,-1.4381741449460606
2015-06-01,1103.7093716838583,1091.77272727272,11.936644411138332
2015-07-01,1044.3875209237667,1011.22727272727,33.160248196496696
2015-08-01,1005.4375705280105,985.857142857142,19.580427670868517
2015-09-01,975.4516465237281,966.380952380952,9.07069414277612
2015-10-01,976.6446549746701,978.954545454545,-2.30989047987498
2015-11-01,954.0251562850121,890.263157894736,63.761998390276176
2015-12-01,878.0453752845276,862.857142857142,15.188232427385628
2016-01-01,866.7661579274613,855.65,11.116157927461359
2016-02-01,889.5649791138728,922.35,-32.7850208861272
2016-03-01,964.7950733255055,972.136363636363,-7.341290310857403
2016-04-01,990.3064844730657,997.190476190476,-6.8839917174103675
2016-05-01,1016.6870039744373,1039.09523809523,-22.4082341207926
2016-06-01,1015.9398529414641,986.5,29.439852941464096
2016-07-01,1024.937089459928,1089.6,-64.66291054007183
2016-08-01,1118.1678262568164,1123.91304347826,-5.745217221443681
2016-09-01,1063.982180300332,1047.04761904761,16.934561252722006
2016-10-01,999.6612211410572,961.095238095238,38.56598304581928
2016-11-01,957.0978290830037,959.0,-1.9021709169962833
2016-12-01,957.6068435014763,920.7,36.90684350147626
2017-01-01,930.9841368064729,973.761904761904,-42.77776795543116
2017-02-01,983.557434816476,1009.63157894736,-26.074144130884065
2017-03-01,1005.9081744576436,965.217391304347,40.69078315329659
2017-04-01,970.2792133244405,962.631578947368,7.647634377072563
2017-05-01,964.2051509235895,933.0,31.205150923589486
2017-06-01,936.1936280649116,933.636363636363,2.557264428548706
2017-07-01,935.2396020701419,921.9,13.33960207014195
2017-08-01,947.1523469551113,975.652173913043,-28.49982695793176
